pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
2692,2346,hawaiiana_xl,3,2023-01-05,10:00,8.62,25.86,XL,Especial,"queso, jamon, pimiento",Hawaiiana
2693,2346,mexicana_s,3,2023-02-16,17:17,6.73,20.19,S,Vegetariana,"pepperoni, champiñon, tomate",Mexicana
2694,2347,cuatro_quesos_m,1,2023-02-20,17:34,14.06,14.06,M,Clásica,"aceituna, queso",Cuatro_quesos
2695,2347,cuatro_quesos_xl,4,2023-01-24,18:42,14.33,57.32,XL,Clásica,"queso, pimiento",Cuatro_quesos
2696,2348,margarita_l,3,2023-01-05,17:12,8.16,24.48,L,Clásica,"pimiento, jamon, pepperoni, champiñon, tomate",Margarita
2697,2348,napolitana_l,5,2023-01-22,19:36,11.01,55.05,L,Premium,"tomate, champiñon",Napolitana
2698,2349,margarita_l,2,2023-01-15,22:17,11.82,23.64,L,Clásica,"pimiento, tomate, pepperoni, queso",Margarita
2699,2349,napolitana_m,2,2023-01-16,22:12,6.64,13.28,M,Premium,"jamon, aceituna, champiñon, tomate, queso",Napolitana
2700,2350,napolitana_l,2,2023-02-06,20:56,14.53,29.06,L,Premium,"tomate, champiñon, aceituna, queso",Napolitana
2701,2350,margarita_s,2,2023-02-25,16:38,8.4,16.8,S,Premium,"aceituna, tomate",Margarita
2702,2351,margarita_m,3,2023-01-21,20:42,11.87,35.61,M,Vegetariana,"jamon, aceituna",Margarita
2703,2351,napolitana_l,5,2023-01-15,16:53,6.14,30.7,L,Clásica,"pimiento, aceituna, pepperoni, champiñon, queso",Napolitana
2704,2352,hawaiiana_l,4,2023-02-28,13:24,14.83,59.32,L,Vegetariana,"jamon, champiñon, pepperoni, queso, aceituna",Hawaiiana
2705,2352,mexicana_xl,4,2023-02-17,17:40,10.96,43.84,XL,Clásica,"tomate, aceituna, queso, champiñon",Mexicana
2706,2353,napolitana_l,4,2023-01-18,12:10,9.53,38.12,L,Especial,"pimiento, tomate, champiñon",Napolitana
2707,2353,mexicana_m,2,2023-02-17,11:49,8.22,16.44,M,Premium,"queso, pepperoni",Mexicana
2708,2354,cuatro_quesos_s,2,2023-01-29,16:08,10.71,21.42,S,Vegetariana,"champiñon, aceituna, pimiento",Cuatro_quesos
2709,2354,carbonara_xl,4,2023-02-05,12:23,10.08,40.32,XL,Especial,"tomate, aceituna, pepperoni, champiñon",Carbonara
2710,2355,margarita_m,4,2023-02-14,22:41,13.04,52.16,M,Premium,"jamon, pimiento",Margarita
2711,2355,mexicana_xl,1,2023-02-22,12:16,12.05,12.05,XL,Especial,"pepperoni, champiñon, jamon",Mexicana
2712,2356,mexicana_m,5,2023-01-18,19:35,12.49,62.45,M,Clásica,"pimiento, queso, champiñon, aceituna, pepperoni",Mexicana
2713,2356,hawaiiana_m,4,2023-01-06,15:30,14.08,56.32,M,Vegetariana,"pepperoni, aceituna",Hawaiiana
2714,2357,hawaiiana_l,1,2023-01-25,18:04,9.04,9.04,L,Premium,"aceituna, pimiento, tomate, champiñon",Hawaiiana
2715,2357,carbonara_l,2,2023-02-07,22:05,12.85,25.7,L,Especial,"pimiento, pepperoni",Carbonara
2716,2358,mexicana_l,1,2023-01-10,14:49,14.27,14.27,L,Especial,"tomate, pimiento, champiñon",Mexicana
2717,2358,margarita_m,1,2023-02-03,21:15,6.46,6.46,M,Especial,"pepperoni, tomate",Margarita
2718,2359,carbonara_l,5,2023-01-24,15:01,9.85,49.25,L,Premium,"aceituna, tomate, queso, jamon, pepperoni",Carbonara
2719,2359,margarita_m,1,2023-01-12,11:16,11.63,11.63,M,Premium,"pimiento, jamon, aceituna, tomate, champiñon",Margarita
2720,2360,hawaiiana_m,4,2023-01-17,22:56,13.9,55.6,M,Especial,"pepperoni, champiñon, aceituna, queso, pimiento",Hawaiiana
2721,2360,mexicana_l,5,2023-02-11,16:00,10.93,54.65,L,Especial,"tomate, queso",Mexicana
2722,2361,carbonara_s,3,2023-01-20,11:20,7.55,22.65,S,Premium,"pimiento, champiñon, tomate",Carbonara
2723,2361,napolitana_xl,2,2023-02-05,13:52,8.95,17.9,XL,Clásica,"pimiento, jamon, aceituna, queso, pepperoni",Napolitana
2724,2362,cuatro_quesos_s,5,2023-02-28,22:07,6.56,32.8,S,Premium,"jamon, pepperoni, aceituna",Cuatro_quesos
2725,2362,carbonara_xl,4,2023-02-09,12:46,8.65,34.6,XL,Vegetariana,"tomate, queso, pimiento, aceituna, champiñon",Carbonara
2726,2363,hawaiiana_l,3,2023-03-01,18:18,12.78,38.34,L,Premium,"pepperoni, queso, champiñon",Hawaiiana
2727,2363,cuatro_quesos_s,4,2023-02-24,13:39,9.86,39.44,S,Clásica,"tomate, queso, pimiento, champiñon, jamon",Cuatro_quesos
2728,2364,carbonara_s,2,2023-02-25,20:18,12.96,25.92,S,Premium,"queso, aceituna, pimiento",Carbonara
2729,2364,hawaiiana_s,4,2023-02-17,17:05,7.95,31.8,S,Clásica,"pepperoni, champiñon",Hawaiiana
2730,2365,hawaiiana_xl,2,2023-01-31,19:08,14.94,29.88,XL,Vegetariana,"tomate, aceituna",Hawaiiana
2731,2365,cuatro_quesos_l,5,2023-01-13,14:47,10.8,54.0,L,Premium,"pepperoni, queso, pimiento",Cuatro_quesos
2732,2366,carbonara_s,3,2023-01-10,19:53,6.61,19.83,S,Premium,"jamon, aceituna, champiñon",Carbonara
2733,2366,hawaiiana_l,3,2023-01-30,15:22,5.06,15.18,L,Especial,"pimiento, jamon, queso",Hawaiiana
2734,2367,hawaiiana_m,1,2023-02-17,13:03,8.76,8.76,M,Clásica,"jamon, champiñon, pepperoni, queso, pimiento",Hawaiiana
2735,2367,cuatro_quesos_m,2,2023-01-11,21:53,11.53,23.06,M,Premium,"aceituna, jamon, queso",Cuatro_quesos
2736,2368,napolitana_s,5,2023-02-28,16:47,9.23,46.15,S,Premium,"pimiento, queso, pepperoni, aceituna",Napolitana
2737,2368,napolitana_l,3,2023-01-07,15:42,13.62,40.86,L,Premium,"pepperoni, pimiento, champiñon, tomate",Napolitana
2738,2369,mexicana_xl,2,2023-02-10,22:37,11.42,22.84,XL,Premium,"pimiento, aceituna, jamon, pepperoni, queso",Mexicana
2739,2369,margarita_s,3,2023-02-10,13:04,7.49,22.47,S,Clásica,"jamon, champiñon, tomate, queso",Margarita
2740,2370,mexicana_xl,3,2023-02-11,18:39,14.13,42.39,XL,Clásica,"champiñon, aceituna, jamon, pimiento, tomate",Mexicana
2741,2370,cuatro_quesos_l,5,2023-01-23,16:48,9.8,49.0,L,Vegetariana,"queso, champiñon, tomate",Cuatro_quesos
2742,2371,mexicana_xl,4,2023-01-24,22:57,13.95,55.8,XL,Premium,"queso, pepperoni, jamon, aceituna, pimiento",Mexicana
2743,2371,margarita_m,5,2023-02-21,15:00,9.99,49.95,M,Especial,"aceituna, champiñon",Margarita
2744,2372,mexicana_l,5,2023-01-13,15:06,14.87,74.35,L,Premium,"aceituna, pepperoni, pimiento, champiñon, tomate",Mexicana
2745,2372,carbonara_m,2,2023-01-20,18:25,10.06,20.12,M,Clásica,"tomate, champiñon, aceituna, queso, jamon",Carbonara
2746,2373,carbonara_xl,3,2023-02-18,20:15,14.23,42.69,XL,Vegetariana,"jamon, queso, pimiento",Carbonara
2747,2373,cuatro_quesos_xl,3,2023-01-24,15:12,5.55,16.65,XL,Premium,"jamon, queso, champiñon",Cuatro_quesos
2748,2374,hawaiiana_m,5,2023-01-26,18:34,10.12,50.6,M,Especial,"queso, champiñon, aceituna, pimiento, tomate",Hawaiiana
2749,2374,carbonara_l,1,2023-01-20,15:54,11.45,11.45,L,Premium,"aceituna, champiñon, queso, pepperoni",Carbonara
2750,2375,carbonara_l,5,2023-01-28,10:13,10.54,52.7,L,Especial,"pepperoni, jamon",Carbonara
2751,2375,cuatro_quesos_l,3,2023-03-01,13:52,9.09,27.27,L,Especial,"queso, tomate, champiñon",Cuatro_quesos
2752,2376,cuatro_quesos_l,2,2023-01-01,18:55,7.28,14.56,L,Premium,"champiñon, pepperoni",Cuatro_quesos
2753,2376,carbonara_s,5,2023-02-03,10:28,9.6,48.0,S,Clásica,"aceituna, pimiento",Carbonara
2754,2377,carbonara_l,2,2023-01-12,13:34,9.4,18.8,L,Premium,"jamon, pimiento, aceituna, tomate, queso",Carbonara
2755,2377,napolitana_l,1,2023-01-10,19:56,7.34,7.34,L,Vegetariana,"champiñon, jamon, pimiento",Napolitana
2756,2378,cuatro_quesos_xl,2,2023-01-22,17:20,5.01,10.02,XL,Clásica,"champiñon, tomate, pepperoni, queso",Cuatro_quesos
2757,2378,napolitana_m,5,2023-02-04,18:36,7.27,36.35,M,Clásica,"queso, pepperoni, aceituna, champiñon",Napolitana
2758,2379,cuatro_quesos_m,3,2023-02-26,13:30,10.52,31.56,M,Vegetariana,"pepperoni, tomate, aceituna, queso",Cuatro_quesos
2759,2379,margarita_xl,5,2023-02-20,19:24,5.62,28.1,XL,Premium,"jamon, tomate, champiñon, queso",Margarita
2760,2380,hawaiiana_l,5,2023-01-09,22:54,11.19,55.95,L,Premium,"pepperoni, aceituna, champiñon, tomate",Hawaiiana
2761,2380,margarita_xl,4,2023-01-17,21:21,12.1,48.4,XL,Premium,"queso, aceituna",Margarita
2762,2381,mexicana_m,4,2023-02-01,19:08,12.72,50.88,M,Clásica,"pepperoni, champiñon, pimiento",Mexicana
2763,2381,margarita_m,2,2023-01-06,10:32,6.42,12.84,M,Vegetariana,"aceituna, champiñon, tomate, pepperoni",Margarita
2764,2382,hawaiiana_xl,3,2023-02-18,21:59,10.87,32.61,XL,Clásica,"jamon, tomate, pepperoni, queso",Hawaiiana
2765,2382,hawaiiana_s,5,2023-01-27,10:01,6.21,31.05,S,Especial,"pepperoni, pimiento, queso, tomate",Hawaiiana
2766,2383,cuatro_quesos_m,5,2023-01-17,13:54,14.57,72.85,M,Premium,"pimiento, jamon, queso, aceituna",Cuatro_quesos
2767,2383,napolitana_m,4,2023-02-24,12:09,10.97,43.88,M,Clásica,"aceituna, pepperoni",Napolitana
2768,2384,mexicana_xl,1,2023-01-26,20:44,7.63,7.63,XL,Especial,"aceituna, champiñon, pimiento, tomate, queso",Mexicana
2769,2384,hawaiiana_s,2,2023-02-15,20:45,11.7,23.4,S,Vegetariana,"tomate, jamon",Hawaiiana
2770,2385,hawaiiana_l,3,2023-01-06,22:52,11.07,33.21,L,Premium,"tomate, pimiento, aceituna, pepperoni",Hawaiiana
2771,2385,cuatro_quesos_s,5,2023-02-06,12:45,11.69,58.45,S,Especial,"pimiento, pepperoni, aceituna, jamon, champiñon",Cuatro_quesos
2772,2386,hawaiiana_xl,4,2023-01-04,15:31,14.31,57.24,XL,Especial,"pepperoni, aceituna, queso, pimiento, jamon",Hawaiiana
2773,2386,napolitana_m,2,2023-02-06,13:56,8.7,17.4,M,Premium,"pimiento, tomate, aceituna, jamon, queso",Napolitana
2774,2387,mexicana_m,4,2023-02-09,15:40,11.32,45.28,M,Clásica,"champiñon, tomate",Mexicana
2775,2387,mexicana_l,5,2023-01-23,17:01,7.4,37.0,L,Vegetariana,"aceituna, jamon, queso, champiñon",Mexicana
2776,2388,cuatro_quesos_xl,1,2023-02-07,21:56,6.58,6.58,XL,Premium,"champiñon, queso, pepperoni, pimiento, jamon",Cuatro_quesos
2777,2388,hawaiiana_m,2,2023-01-23,11:22,6.04,12.08,M,Especial,"aceituna, tomate, champiñon, pimiento",Hawaiiana
2778,2389,carbonara_l,4,2023-01-29,16:48,9.99,39.96,L,Especial,"queso, pimiento, jamon, aceituna",Carbonara
2779,2389,cuatro_quesos_m,4,2023-02-15,10:16,6.35,25.4,M,Clásica,"pepperoni, champiñon, queso",Cuatro_quesos
2780,2390,carbonara_m,4,2023-01-17,10:58,7.84,31.36,M,Especial,"aceituna, jamon, tomate, champiñon",Carbonara
2781,2390,napolitana_s,2,2023-01-11,19:31,5.84,11.68,S,Premium,"aceituna, tomate, pimiento, queso",Napolitana
2782,2391,hawaiiana_m,2,2023-02-21,17:45,8.36,16.72,M,Vegetariana,"pepperoni, pimiento, tomate",Hawaiiana
2783,2391,cuatro_quesos_m,2,2023-02-23,13:54,11.85,23.7,M,Premium,"pimiento, tomate, aceituna",Cuatro_quesos
2784,2392,napolitana_xl,2,2023-01-12,11:15,9.56,19.12,XL,Premium,"pepperoni, queso, champiñon, pimiento, jamon",Napolitana
2785,2392,carbonara_m,1,2023-02-02,11:28,13.59,13.59,M,Clásica,"aceituna, pimiento, pepperoni",Carbonara
2786,2393,margarita_m,4,2023-02-09,14:30,9.36,37.44,M,Clásica,"champiñon, pimiento, aceituna, queso, tomate",Margarita
2787,2393,napolitana_m,3,2023-01-11,22:21,7.54,22.62,M,Premium,"pimiento, pepperoni, jamon",Napolitana
2788,2394,napolitana_xl,1,2023-02-10,12:26,6.5,6.5,XL,Vegetariana,"champiñon, aceituna, pepperoni",Napolitana
2789,2394,mexicana_l,2,2023-02-28,10:07,12.42,24.84,L,Clásica,"pimiento, queso, tomate, aceituna",Mexicana
2790,2395,carbonara_s,5,2023-02-12,17:06,10.66,53.3,S,Clásica,"queso, pimiento",Carbonara
2791,2395,mexicana_m,4,2023-02-08,18:01,7.13,28.52,M,Premium,"champiñon, queso, jamon",Mexicana
2792,2396,napolitana_xl,5,2023-01-01,22:03,13.28,66.4,XL,Vegetariana,"jamon, tomate, pimiento, champiñon, queso",Napolitana
2793,2396,margarita_s,4,2023-01-11,11:24,14.97,59.88,S,Vegetariana,"pepperoni, pimiento, champiñon, aceituna, queso",Margarita
2794,2397,napolitana_m,2,2023-02-17,12:38,7.69,15.38,M,Premium,"queso, tomate, champiñon",Napolitana
2795,2397,cuatro_quesos_s,5,2023-01-18,11:51,5.71,28.55,S,Premium,"aceituna, tomate, queso",Cuatro_quesos
2796,2398,mexicana_l,5,2023-01-11,22:23,12.43,62.15,L,Vegetariana,"queso, tomate, pimiento, champiñon, pepperoni",Mexicana
2797,2398,margarita_l,3,2023-01-24,13:02,10.96,32.88,L,Especial,"jamon, queso, pepperoni, champiñon, aceituna",Margarita
2798,2399,carbonara_m,2,2023-01-11,19:49,11.56,23.12,M,Clásica,"tomate, queso, pimiento, jamon, champiñon",Carbonara
2799,2399,napolitana_xl,2,2023-01-27,20:38,9.25,18.5,XL,Especial,"tomate, pimiento",Napolitana
2800,2400,cuatro_quesos_l,4,2023-02-21,11:02,8.88,35.52,L,Clásica,"pimiento, jamon, champiñon",Cuatro_quesos
2801,2400,cuatro_quesos_m,5,2023-01-15,14:49,6.66,33.3,M,Premium,"pimiento, pepperoni",Cuatro_quesos
2802,2401,carbonara_l,4,2023-01-06,22:09,8.76,35.04,L,Especial,"aceituna, jamon, queso, pepperoni, pimiento",Carbonara
2803,2401,hawaiiana_m,1,2023-02-07,12:12,12.46,12.46,M,Premium,"jamon, champiñon, aceituna",Hawaiiana
2804,2402,hawaiiana_l,2,2023-02-22,17:11,12.68,25.36,L,Vegetariana,"pepperoni, aceituna",Hawaiiana
2805,2402,hawaiiana_s,4,2023-01-15,12:48,10.23,40.92,S,Premium,"jamon, pepperoni, champiñon, pimiento, queso",Hawaiiana
2806,2403,cuatro_quesos_m,4,2023-02-15,16:19,13.14,52.56,M,Premium,"tomate, pepperoni, queso, pimiento",Cuatro_quesos
2807,2403,mexicana_s,5,2023-01-30,17:51,11.4,57.0,S,Especial,"pepperoni, tomate, jamon",Mexicana
2808,2404,margarita_s,2,2023-02-17,21:10,14.43,28.86,S,Especial,"pimiento, queso, jamon",Margarita
2809,2404,margarita_xl,4,2023-02-28,21:19,9.77,39.08,XL,Especial,"tomate, queso, aceituna, jamon, pepperoni",Margarita
2810,2405,napolitana_s,1,2023-01-25,19:20,13.08,13.08,S,Especial,"aceituna, jamon, pimiento, pepperoni, champiñon",Napolitana
2811,2405,margarita_xl,2,2023-02-18,22:10,14.76,29.52,XL,Vegetariana,"champiñon, tomate",Margarita
2812,2406,napolitana_l,1,2023-02-12,20:38,14.43,14.43,L,Especial,"queso, aceituna, champiñon, pimiento",Napolitana
2813,2406,napolitana_l,3,2023-01-21,17:05,5.98,17.94,L,Vegetariana,"jamon, pimiento, tomate, queso",Napolitana
2814,2407,napolitana_xl,5,2023-01-03,10:34,7.59,37.95,XL,Vegetariana,"tomate, champiñon, aceituna",Napolitana
2815,2407,cuatro_quesos_s,3,2023-01-10,19:47,5.49,16.47,S,Clásica,"jamon, pepperoni",Cuatro_quesos
2816,2408,napolitana_xl,2,2023-02-20,14:38,6.81,13.62,XL,Premium,"tomate, aceituna",Napolitana
2817,2408,napolitana_s,4,2023-01-12,20:15,5.63,22.52,S,Clásica,"champiñon, tomate, aceituna, jamon",Napolitana
2818,2409,cuatro_quesos_s,4,2023-01-05,13:31,13.77,55.08,S,Especial,"aceituna, jamon",Cuatro_quesos
2819,2409,napolitana_m,1,2023-03-01,12:32,14.92,14.92,M,Especial,"queso, champiñon, tomate, jamon",Napolitana
2820,2410,hawaiiana_s,2,2023-02-28,15:35,6.47,12.94,S,Premium,"pepperoni, tomate",Hawaiiana
2821,2410,cuatro_quesos_l,1,2023-02-19,10:44,8.88,8.88,L,Premium,"pimiento, aceituna, pepperoni, tomate, jamon",Cuatro_quesos
2822,2411,napolitana_xl,3,2023-02-13,22:58,7.59,22.77,XL,Clásica,"jamon, aceituna, pimiento, tomate",Napolitana
2823,2411,hawaiiana_xl,3,2023-01-09,21:14,8.24,24.72,XL,Especial,"champiñon, pimiento",Hawaiiana
2824,2412,napolitana_xl,4,2023-02-08,20:40,9.43,37.72,XL,Vegetariana,"aceituna, pepperoni, queso",Napolitana
2825,2412,margarita_l,4,2023-01-06,20:33,8.6,34.4,L,Clásica,"queso, aceituna",Margarita
2826,2413,hawaiiana_xl,3,2023-02-10,10:26,5.21,15.63,XL,Clásica,"tomate, pimiento, jamon, aceituna",Hawaiiana
2827,2413,cuatro_quesos_l,2,2023-01-06,20:26,10.13,20.26,L,Clásica,"aceituna, queso",Cuatro_quesos
2828,2414,mexicana_s,3,2023-01-07,17:47,7.5,22.5,S,Vegetariana,"aceituna, queso, champiñon",Mexicana
2829,2414,cuatro_quesos_m,2,2023-01-17,17:37,9.96,19.92,M,Vegetariana,"champiñon, jamon, queso",Cuatro_quesos
2830,2415,carbonara_m,5,2023-02-10,16:53,9.39,46.95,M,Premium,"tomate, aceituna",Carbonara
2831,2415,margarita_xl,2,2023-01-11,17:33,6.61,13.22,XL,Clásica,"tomate, champiñon, pepperoni, jamon",Margarita
2832,2416,mexicana_m,1,2023-01-31,10:30,10.29,10.29,M,Clásica,"pepperoni, queso, aceituna, tomate, champiñon",Mexicana
2833,2416,margarita_m,1,2023-01-29,18:18,8.92,8.92,M,Vegetariana,"queso, champiñon, tomate, pimiento, pepperoni",Margarita
2834,2417,cuatro_quesos_s,1,2023-02-28,15:19,5.36,5.36,S,Premium,"aceituna, jamon, pimiento, tomate",Cuatro_quesos
2835,2417,margarita_m,4,2023-01-01,13:56,13.64,54.56,M,Vegetariana,"queso, pimiento, champiñon",Margarita
2836,2418,hawaiiana_xl,1,2023-01-03,19:52,10.59,10.59,XL,Especial,"queso, champiñon, tomate, pepperoni, pimiento",Hawaiiana
2837,2418,napolitana_l,5,2023-02-08,21:34,14.53,72.65,L,Vegetariana,"queso, champiñon",Napolitana
2838,2419,cuatro_quesos_m,4,2023-01-28,15:08,9.96,39.84,M,Vegetariana,"champiñon, jamon, aceituna, pimiento, tomate",Cuatro_quesos
2839,2419,napolitana_xl,1,2023-01-22,12:22,14.84,14.84,XL,Clásica,"jamon, champiñon, pimiento, queso",Napolitana
2840,2420,napolitana_l,4,2023-02-16,14:14,9.05,36.2,L,Clásica,"pepperoni, jamon, pimiento",Napolitana
2841,2420,carbonara_xl,5,2023-02-22,14:46,7.51,37.55,XL,Vegetariana,"tomate, queso, pimiento",Carbonara
2842,2421,margarita_xl,1,2023-01-16,21:12,5.64,5.64,XL,Especial,"aceituna, jamon, queso, pimiento",Margarita
2843,2421,hawaiiana_xl,1,2023-02-11,13:51,11.46,11.46,XL,Vegetariana,"queso, tomate, pimiento, champiñon, pepperoni",Hawaiiana
2844,2422,cuatro_quesos_xl,2,2023-02-13,21:44,11.59,23.18,XL,Clásica,"queso, pimiento, jamon, tomate, champiñon",Cuatro_quesos
2845,2422,margarita_m,5,2023-02-02,16:46,12.94,64.7,M,Premium,"queso, aceituna, pepperoni, champiñon",Margarita
2846,2423,margarita_s,3,2023-01-09,15:51,14.84,44.52,S,Vegetariana,"champiñon, tomate, pimiento, jamon",Margarita
2847,2423,cuatro_quesos_s,3,2023-01-03,22:33,9.14,27.42,S,Premium,"pimiento, champiñon, pepperoni",Cuatro_quesos
2848,2424,cuatro_quesos_l,1,2023-01-21,22:42,6.69,6.69,L,Clásica,"tomate, queso",Cuatro_quesos
2849,2424,margarita_l,5,2023-01-19,21:58,13.07,65.35,L,Especial,"pepperoni, pimiento, queso, jamon, aceituna",Margarita
2850,2425,mexicana_m,5,2023-02-23,20:40,7.87,39.35,M,Premium,"pimiento, pepperoni, champiñon, tomate",Mexicana
2851,2425,hawaiiana_s,1,2023-01-03,22:50,7.57,7.57,S,Vegetariana,"queso, pepperoni",Hawaiiana
2852,2426,margarita_s,1,2023-02-12,22:17,14.14,14.14,S,Premium,"queso, tomate, champiñon, pimiento",Margarita
2853,2426,hawaiiana_l,2,2023-01-29,18:51,5.87,11.74,L,Vegetariana,"aceituna, pimiento, champiñon, jamon, tomate",Hawaiiana
2854,2427,carbonara_l,5,2023-02-07,10:39,11.02,55.1,L,Premium,"champiñon, jamon, pepperoni",Carbonara
2855,2427,margarita_l,4,2023-02-19,19:53,7.13,28.52,L,Especial,"tomate, champiñon, jamon",Margarita
2856,2428,carbonara_m,5,2023-02-20,15:24,5.6,28.0,M,Premium,"queso, jamon, tomate",Carbonara
2857,2428,carbonara_l,5,2023-02-12,12:42,14.07,70.35,L,Premium,"champiñon, tomate, pepperoni",Carbonara
2858,2429,carbonara_xl,1,2023-01-15,11:37,10.77,10.77,XL,Premium,"queso, jamon, champiñon, tomate",Carbonara
2859,2429,carbonara_m,2,2023-02-07,21:36,9.72,19.44,M,Vegetariana,"aceituna, jamon, pepperoni, tomate",Carbonara
2860,2430,napolitana_s,4,2023-01-10,12:16,14.13,56.52,S,Premium,"pepperoni, aceituna, pimiento, jamon",Napolitana
2861,2430,margarita_l,3,2023-01-03,16:31,10.02,30.06,L,Especial,"tomate, jamon, pimiento, champiñon, aceituna",Margarita
2862,2431,hawaiiana_s,1,2023-01-01,10:31,9.21,9.21,S,Vegetariana,"champiñon, pepperoni, pimiento",Hawaiiana
2863,2431,margarita_xl,2,2023-02-19,12:51,8.08,16.16,XL,Premium,"queso, jamon",Margarita
2864,2432,cuatro_quesos_s,1,2023-01-19,12:19,11.86,11.86,S,Vegetariana,"champiñon, aceituna, pepperoni, pimiento",Cuatro_quesos
2865,2432,carbonara_l,2,2023-02-17,21:34,12.94,25.88,L,Vegetariana,"champiñon, pimiento, tomate",Carbonara
2866,2433,hawaiiana_l,5,2023-02-16,19:04,9.87,49.35,L,Vegetariana,"pepperoni, aceituna, champiñon, tomate, queso",Hawaiiana
2867,2433,napolitana_m,4,2023-01-08,18:22,10.43,41.72,M,Vegetariana,"aceituna, tomate, pimiento, queso",Napolitana
2868,2434,cuatro_quesos_m,5,2023-02-05,14:00,14.22,71.1,M,Clásica,"tomate, aceituna",Cuatro_quesos
2869,2434,mexicana_l,4,2023-01-26,19:53,12.16,48.64,L,Especial,"pimiento, jamon, pepperoni",Mexicana
2870,2435,napolitana_m,4,2023-01-14,16:09,7.2,28.8,M,Premium,"jamon, pepperoni, queso, tomate, aceituna",Napolitana
2871,2435,mexicana_xl,5,2023-02-21,15:59,8.44,42.2,XL,Especial,"tomate, pimiento, queso",Mexicana
2872,2436,napolitana_xl,5,2023-01-17,22:11,5.88,29.4,XL,Premium,"queso, jamon, pepperoni",Napolitana
2873,2436,cuatro_quesos_l,2,2023-01-06,22:55,12.07,24.14,L,Vegetariana,"jamon, pimiento, pepperoni",Cuatro_quesos
2874,2437,cuatro_quesos_s,1,2023-01-04,12:58,6.92,6.92,S,Clásica,"pepperoni, jamon, aceituna, pimiento, champiñon",Cuatro_quesos
2875,2437,margarita_s,3,2023-01-09,12:59,9.23,27.69,S,Especial,"queso, aceituna, champiñon, pepperoni, jamon",Margarita
2876,2438,cuatro_quesos_s,3,2023-01-03,13:18,8.5,25.5,S,Premium,"tomate, pimiento",Cuatro_quesos
2877,2438,cuatro_quesos_xl,2,2023-02-23,10:22,5.75,11.5,XL,Vegetariana,"pepperoni, aceituna, pimiento, tomate, champiñon",Cuatro_quesos
2878,2439,napolitana_xl,2,2023-03-02,11:59,7.93,15.86,XL,Vegetariana,"jamon, aceituna",Napolitana
2879,2439,mexicana_xl,1,2023-02-23,20:56,8.76,8.76,XL,Especial,"tomate, pepperoni, queso",Mexicana
2880,2440,mexicana_m,1,2023-01-15,10:02,5.22,5.22,M,Clásica,"tomate, jamon, pimiento, pepperoni, aceituna",Mexicana
2881,2440,hawaiiana_s,5,2023-01-11,18:03,8.36,41.8,S,Premium,"aceituna, pepperoni",Hawaiiana
2882,2441,margarita_xl,1,2023-01-11,21:34,5.52,5.52,XL,Especial,"tomate, pepperoni, champiñon",Margarita
2883,2441,carbonara_s,2,2023-01-23,18:01,9.97,19.94,S,Vegetariana,"aceituna, pepperoni, pimiento",Carbonara
2884,2442,cuatro_quesos_s,3,2023-02-20,14:03,14.54,43.62,S,Vegetariana,"aceituna, pepperoni",Cuatro_quesos
2885,2442,cuatro_quesos_m,5,2023-01-20,10:26,13.11,65.55,M,Especial,"pimiento, pepperoni",Cuatro_quesos
2886,2443,margarita_xl,2,2023-02-24,16:26,5.48,10.96,XL,Vegetariana,"pimiento, tomate",Margarita
2887,2443,carbonara_l,4,2023-01-10,17:39,7.92,31.68,L,Vegetariana,"tomate, pimiento, aceituna, champiñon, queso",Carbonara
2888,2444,carbonara_l,4,2023-02-12,14:33,5.66,22.64,L,Especial,"champiñon, tomate, jamon",Carbonara
2889,2444,cuatro_quesos_xl,4,2023-02-11,18:54,7.21,28.84,XL,Vegetariana,"pimiento, queso, tomate, champiñon, aceituna",Cuatro_quesos
2890,2445,carbonara_s,2,2023-01-29,16:05,7.45,14.9,S,Premium,"pimiento, jamon, queso",Carbonara
